id,rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
3399,등촌로39길,커피점/카페,65273422,11484,25,75,8199,3285,17,62,21,42,58
3400,등촌로39길,유흥주점,288916375,12442,29,71,8312,4130,-1,7,94,64,36
3401,등촌로51길,한식,266191790,16896,18,82,14095,2801,3,57,40,60,40
3402,등촌로51길,중식,184571464,5037,39,61,3069,1968,-1,35,66,58,42
3403,등촌로51길,분식,109711725,13259,20,80,10652,2607,7,51,42,54,47
3404,등촌로51길,닭/오리요리,190950830,8344,37,64,5343,3001,0,11,89,55,45
3405,등촌로51길,제과제빵떡케익,93036482,12830,8955,70,8955,3875,12,38,50,40,60
3406,등촌로51길,커피점/카페,49325298,8550,34,66,5622,2928,15,53,32,42,58
3407,등촌로51길,유흥주점,79230279,1314,25,76,996,318,0,0,100,82,18
3408,등촌로55길,한식,829722578,28857,32,68,19668,9189,6,26,68,62,38
3409,등촌로55길,일식/수산물,93375182,2569,1680,66,1680,889,-1,32,69,53,47
3410,등촌로55길,제과제빵떡케익,65993168,7880,6459,82,6459,1421,14,48,38,30,70
3411,등촌로55길,커피점/카페,116165047,15262,29,71,10690,4572,10,51,39,47,53
3412,등촌로5길,한식,667431186,32761,27,73,23700,9061,6,43,51,61,39
3413,등촌로5길,중식,16441633,914,33,67,613,301,0,53,47,66,34
3414,등촌로5길,분식,145735917,12421,27,73,8810,3611,9,29,62,62,39
3415,등촌로5길,닭/오리요리,243184995,12545,35,65,8077,4468,1,6,93,55,45
3416,등촌로5길,커피점/카페,33410541,5508,26,74,3934,1574,9,52,39,52,48
3417,등촌로5길,유흥주점,103676825,2981,30,70,2084,897,0,0,100,69,31
3418,방화대로21길,한식,638005271,20664,19,82,15945,4719,0,51,49,62,38
3419,방화대로21길,분식,40011906,4033,24,76,3070,963,2,74,24,65,35
3420,방화대로21길,패스트푸드점,13376172,2296,13,87,1993,303,34,49,17,40,60
3421,방화대로21길,닭/오리요리,106767710,3760,36,64,2361,1399,3,16,81,49,51
3422,방화대로21길,제과제빵떡케익,309720982,37748,25943,69,25943,11805,14,45,41,40,60
3423,방화대로21길,유흥주점,65853681,1678,22,78,1295,383,0,0,100,88,12
3424,방화대로6라길,한식,1034615249,40568,87,87,34733,5835,9,65,26,69,31
3425,방화대로6라길,중식,54210969,2991,65,65,1952,1039,4,64,32,70,30
3426,방화대로6라길,분식,20109189,903,91,91,761,142,10,43,47,60,40
3427,방화대로6라길,닭/오리요리,35229807,2022,72,72,1429,593,-1,5,96,63,37
3428,방화대로6라길,커피점/카페,33213465,3034,78,78,2374,660,1,73,26,55,45
3429,양천로14길,한식,995497326,29209,21,79,22492,6717,2,45,53,69,31
3430,양천로14길,중식,3304463,281,11,89,249,32,-1,62,39,69,31
3431,양천로14길,양식,53942975,1741,18,83,1437,304,-1,54,47,32,68
3432,양천로14길,분식,111115516,10860,23,77,8919,1941,6,41,53,53,47
3433,양천로14길,패스트푸드점,30176219,4006,23,77,3055,951,2,46,52,42,58
3434,양천로14길,닭/오리요리,24695132,897,37,63,557,340,0,6,94,67,33
3435,양천로14길,커피점/카페,6771366,1643,18,82,1341,302,36,56,8,28,72
3436,양천로14길,유흥주점,609550183,9332,32,68,6183,3149,0,0,100,81,20
3437,양천로24가길,한식,1377998593,36933,23,77,25460,11473,4,48,48,66,34
3438,양천로24가길,중식,114836526,6644,32,68,4411,2233,1,67,32,65,35
3439,양천로24가길,일식/수산물,76357585,1923,1188,61,1188,735,-1,0,101,68,32
3440,양천로24가길,분식,53656461,6623,25,75,4624,1999,6,41,53,63,37
3441,양천로24가길,패스트푸드점,55230695,3271,45,55,1798,1473,0,30,70,58,42
3442,양천로24가길,닭/오리요리,123092953,6969,43,57,3947,3022,1,18,81,60,40
3443,양천로24가길,제과제빵떡케익,61611303,7326,5638,77,5638,1688,15,51,34,32,68
3444,양천로24가길,커피점/카페,42237957,6140,29,71,4360,1780,18,59,23,41,59
3445,양천로24길,한식,366018475,9945,26,74,7300,2645,2,52,46,62,38
3446,양천로24길,중식,51837275,2385,35,65,1551,834,2,55,43,62,38
3447,양천로24길,닭/오리요리,109573040,4959,42,58,3075,1884,3,15,82,63,38
3448,양천로24길,커피점/카페,22608602,3881,26,74,3024,857,9,61,30,43,57
3449,양천로24길,유흥주점,20452910,539,17,83,447,92,-1,0,101,61,39
3450,양천로26길,한식,465565578,9297,30,70,6519,2778,1,41,58,61,39
3451,양천로26길,중식,18123044,1126,13,87,983,143,0,86,14,60,40
3452,양천로26길,양식,42772512,2104,33,68,1402,702,0,54,46,46,54
3453,양천로26길,분식,142701866,6493,33,67,4762,1731,3,43,54,49,51
3454,양천로26길,닭/오리요리,151268689,8496,37,63,5597,2899,0,12,88,63,37
3455,양천로26길,제과제빵떡케익,241714109,31042,22683,73,22683,8359,23,36,41,44,56
3456,양천로26길,커피점/카페,96375425,13068,28,73,9240,3828,17,55,28,59,41
3457,양천로49길,한식,1133898817,44293,16,84,35994,8299,4,57,39,62,38
3458,양천로49길,중식,150431414,8838,17,83,7326,1512,0,70,30,70,30
3459,양천로49길,닭/오리요리,7144939,310,38,63,196,114,-1,13,88,46,54
3460,양천로49길,커피점/카페,5738659,847,21,79,671,176,-1,89,12,34,66
3461,양천로49길,유흥주점,9039855,368,8,92,340,28,0,91,9,71,29
3462,양천로71길,한식,85197462,3419,15,85,2916,503,1,61,38,61,39
3463,양천로71길,분식,9034588,1649,8,92,1518,131,6,55,39,55,45
3464,양천로71길,패스트푸드점,168621504,15869,36,64,10752,5117,2,39,59,52,48
3465,양천로71길,제과제빵떡케익,141388378,15332,11638,80,11638,3694,14,19,67,55,45
3466,양천로71길,커피점/카페,41835968,9346,18,82,6821,2525,10,76,14,50,50
3467,양천로71길,유흥주점,13791436,339,18,82,242,97,0,1,99,90,10
3468,양천로73가길,한식,880397324,11018,26,74,8322,2696,0,26,74,68,33
3469,양천로73가길,일식/수산물,26166585,2012,1883,94,1883,129,0,56,44,59,41
3470,양천로73가길,분식,81671073,8272,28,72,6401,1871,6,45,49,49,52
3471,양천로73가길,닭/오리요리,33289171,865,20,80,684,181,-1,0,101,73,27
3472,양천로73가길,제과제빵떡케익,977622449,122956,90635,71,90635,32321,20,44,36,45,55
3473,양천로73가길,커피점/카페,109522124,18969,26,74,13375,5594,11,63,26,47,53
3474,양천로73가길,유흥주점,75556222,2329,38,62,1414,915,0,0,100,75,25
3475,우장산로6길,한식,66707249,1255,35,65,872,383,0,21,79,61,40
3476,우장산로6길,패스트푸드점,44288477,3172,41,59,1865,1307,1,36,63,49,51
3477,우장산로6길,제과제빵떡케익,73269178,10072,6885,68,6885,3187,23,37,40,49,51
3478,우장산로6길,커피점/카페,18260457,3377,32,68,2295,1082,9,65,26,35,65
3479,우장산로6길,유흥주점,41721342,1377,31,69,954,423,0,0,100,73,27
3480,월정로20길,한식,271835561,8091,34,66,5444,2647,6,21,73,70,30
3481,월정로20길,분식,75877176,7064,34,66,4735,2329,20,33,47,64,36
3482,월정로20길,커피점/카페,51632232,8416,33,67,5457,2959,5,59,36,60,40
3483,월정로20길,유흥주점,117812139,4029,40,60,2475,1554,10,1,89,67,33
3484,초록마을로3길,한식,492579366,11766,28,72,8099,3667,1,8,91,60,41
3485,초록마을로3길,중식,11055462,563,24,76,431,132,-1,45,56,63,37
3486,초록마을로3길,분식,161898786,19239,32,68,13588,5651,10,38,52,56,45
3487,초록마을로3길,닭/오리요리,27475699,1318,36,64,847,471,0,15,85,52,48
3488,초록마을로3길,제과제빵떡케익,132825971,17099,11471,67,11471,5628,16,38,46,43,57
3489,초록마을로3길,유흥주점,193499914,4155,33,67,2881,1274,3,0,97,79,21
3490,초록마을로8길,분식,12087176,1272,22,78,989,283,6,59,35,51,49
3491,초록마을로8길,유흥주점,5693823,156,14,86,135,21,0,2,98,17,83
3492,초원로16길,한식,238168882,3908,23,77,2783,1125,-1,49,52,66,34
3493,초원로16길,중식,6894530,311,48,52,168,143,2,64,34,72,28
3494,화곡로13길,한식,528677769,16199,30,70,11467,4732,1,43,56,62,38
3495,화곡로13길,일식/수산물,26829115,1098,867,79,867,231,1,46,53,58,42
3496,화곡로13길,양식,42828362,1190,55,45,531,659,0,50,50,41,59
3497,화곡로13길,분식,30471212,2186,22,79,1814,372,6,52,42,59,41
3498,화곡로13길,패스트푸드점,10827211,792,38,62,488,304,0,26,74,53,47
3499,화곡로13길,닭/오리요리,56727568,2108,30,70,1372,736,0,8,92,62,38
3500,화곡로13길,커피점/카페,116762153,17110,24,76,12493,4617,17,60,23,45,55
3501,화곡로13길,유흥주점,101068651,2879,24,76,2265,614,-1,4,97,65,35
3502,화곡로20길,한식,1020980615,38113,23,78,28367,9746,3,52,45,63,37
3503,화곡로20길,양식,98397172,7087,33,67,4740,2347,0,57,43,65,35
3504,화곡로20길,분식,40534156,1849,15,85,1568,281,12,81,7,69,31
3505,화곡로20길,닭/오리요리,93443535,2597,41,59,1565,1032,0,3,97,64,36
3506,화곡로20길,유흥주점,162540365,3610,32,68,2386,1224,1,0,99,65,35
3507,화곡로31길,한식,491703907,37221,22,78,27123,10098,3,48,49,62,38
3508,화곡로31길,중식,182166372,8462,38,62,5236,3226,0,56,44,58,42
3509,화곡로31길,분식,128525865,5017,30,70,3511,1506,3,60,37,63,37
3510,화곡로31길,패스트푸드점,13123459,915,31,69,626,289,-1,25,76,51,49
3511,화곡로31길,제과제빵떡케익,14129266,2089,1284,47,1284,805,7,59,34,37,63
3512,화곡로31길,커피점/카페,29074186,5258,32,68,3480,1778,7,55,38,51,49
3513,화곡로31길,유흥주점,617648984,9742,39,61,6509,3233,-1,3,98,66,34
3514,화곡로44나길,한식,749924771,30630,78,78,22887,7743,4,52,44,56,44
3515,화곡로44나길,중식,20721912,1006,54,54,563,443,1,59,40,61,39
3516,화곡로44나길,분식,665761696,46395,73,73,33310,13085,5,43,52,48,52
3517,화곡로44나길,패스트푸드점,166476314,6130,52,52,3205,2925,0,34,66,54,46
3518,화곡로44나길,닭/오리요리,97980238,4622,70,70,3204,1418,0,2,98,62,38
3519,화곡로44나길,제과제빵떡케익,16675459,2177,30,70,1521,656,11,36,53,48,52
3520,화곡로44나길,커피점/카페,60781340,10142,71,71,7252,2890,19,48,33,40,60
3521,화곡로44나길,유흥주점,58593263,461,71,71,333,128,8,15,77,93,7
3522,화곡로59길,한식,537082953,20700,14,87,17674,3026,2,72,26,53,47
3523,화곡로59길,중식,123007174,6680,26,74,4529,2151,2,62,36,58,42
3524,화곡로59길,일식/수산물,93729320,3284,2751,84,2751,533,-1,58,43,44,56
3525,화곡로59길,분식,100102138,10472,14,87,9059,1413,11,58,31,44,56
3526,화곡로59길,커피점/카페,272944877,30376,23,77,22131,8245,12,66,22,44,56
3527,화곡로59길,유흥주점,17545354,416,19,81,336,80,-1,3,98,66,34
3528,화곡로64길,한식,2869902143,152867,25,75,109286,43581,3,51,46,58,42
3529,화곡로64길,양식,36704683,1431,13,87,1243,188,0,60,40,42,58
3530,화곡로64길,분식,430046444,36241,19,81,28004,8237,1,55,44,51,49
3531,화곡로64길,패스트푸드점,49543078,1783,41,59,1046,737,0,31,69,59,41
3532,화곡로64길,닭/오리요리,81010099,4340,33,67,3000,1340,0,5,95,58,42
3533,화곡로64길,제과제빵떡케익,212507565,29548,22772,77,22772,6776,31,29,40,34,66
3534,화곡로64길,커피점/카페,288276503,46151,17,83,35494,10657,21,61,18,46,54
3535,화곡로64길,유흥주점,432992713,9641,27,73,6767,2874,0,0,100,65,35
3536,개봉로11길,한식,200214189,4433,28,72,3106,1327,1,39,60,64,36
3537,개봉로11길,중식,52308861,2677,41,59,1579,1098,0,55,45,53,47
3538,개봉로11길,분식,51437307,2448,35,65,1569,879,2,27,71,55,45
3539,개봉로11길,닭/오리요리,27616719,1332,37,63,837,495,0,10,90,56,44
3540,개봉로11길,커피점/카페,22798800,829,29,71,558,271,-1,53,48,38,62
3541,개봉로11길,유흥주점,38252055,1288,34,66,758,530,-1,2,99,41,59
3542,개봉로17길,한식,300501304,9679,27,73,7204,2475,-1,23,78,62,38
3543,개봉로17길,분식,22681640,2971,36,64,1907,1064,9,51,40,52,49
3544,개봉로17길,닭/오리요리,40424896,2577,33,67,1728,849,0,8,92,60,40
3545,개봉로17길,유흥주점,14816391,537,26,74,396,141,0,0,100,73,27
3546,개봉로17다길,한식,592097141,24187,68,68,16510,7677,2,49,49,58,43
3547,개봉로17다길,일식/수산물,84911248,869,44,56,486,383,-1,26,75,61,39
3548,개봉로17다길,커피점/카페,110868063,18748,66,66,12364,6384,7,54,39,44,56
3549,개봉로17다길,유흥주점,41107586,1283,62,62,795,488,0,0,100,85,15
3550,개봉로1길,중식,15942973,855,48,52,438,417,0,64,36,63,37
3551,개봉로1길,분식,7801311,369,45,55,204,165,0,27,73,53,48
3552,개봉로1길,커피점/카페,11266263,1829,37,63,1156,673,23,64,13,54,46
3553,개봉로20길,한식,1272381977,27119,34,66,17725,9394,1,12,87,61,39
3554,개봉로20길,분식,257086101,15555,31,69,10763,4792,1,27,72,47,54
3555,개봉로20길,닭/오리요리,56711712,2642,36,64,1684,958,-1,8,93,52,48
3556,개봉로20길,제과제빵떡케익,180375303,21366,14935,70,14935,6431,18,33,49,35,65
3557,개봉로20길,커피점/카페,36671167,9721,35,65,6358,3363,22,48,30,38,62
3558,개봉로20길,유흥주점,155848822,4155,28,72,2981,1174,0,3,97,60,40
3559,개봉로23가길,한식,2459608502,66345,30,70,46445,19900,0,32,68,60,40
3560,개봉로23가길,중식,132151177,4184,39,61,2487,1697,0,49,51,76,24
3561,개봉로23가길,일식/수산물,15762724,1513,1103,73,1103,410,0,50,50,64,36
3562,개봉로23가길,분식,191996807,8749,26,74,6613,2136,13,46,41,56,44
3563,개봉로23가길,닭/오리요리,94629060,3359,34,67,2229,1130,-1,7,94,62,38
3564,개봉로23가길,제과제빵떡케익,512419057,61965,44234,71,44234,17731,18,35,47,40,60
3565,개봉로23가길,커피점/카페,100514392,18234,39,62,11647,6587,8,55,37,41,59
3566,개봉로23가길,유흥주점,505396620,22157,35,65,14439,7718,1,23,76,56,44
3567,개봉로2길,한식,480678057,16573,27,73,11600,4973,0,37,63,67,33
3568,개봉로2길,중식,113042566,8203,35,65,5349,2854,1,56,43,64,36
3569,개봉로2길,일식/수산물,138207221,12213,8501,70,8501,3712,0,50,50,58,42
3570,개봉로2길,분식,33339644,3137,51,49,1525,1612,34,45,21,47,53
3571,개봉로2길,닭/오리요리,68336304,3081,46,55,1681,1400,-1,17,84,42,58
3572,개봉로2길,커피점/카페,14950354,2005,28,72,1457,548,2,88,10,44,56
3573,개봉로2길,유흥주점,4530987,144,23,77,105,39,-1,7,94,100,0
3574,개봉로3길,한식,441854153,11930,27,73,8082,3848,1,46,53,67,33
3575,개봉로3길,분식,178694432,19501,37,63,12314,7187,10,38,52,50,50
3576,개봉로3길,패스트푸드점,24934497,1988,44,56,1104,884,0,39,61,58,42
3577,개봉로3길,닭/오리요리,60394678,2919,34,66,1920,999,0,5,95,70,30
3578,개봉로3길,제과제빵떡케익,100135280,13051,9134,70,9134,3917,16,39,45,45,55
3579,개봉로3길,커피점/카페,104883017,14038,42,59,8780,5258,7,41,52,42,58
3580,개봉로3길,유흥주점,134115865,3834,34,66,2415,1419,1,0,99,52,48
3581,경인로15길,한식,699441405,30089,24,76,20470,9619,9,50,41,70,30
3582,경인로15길,중식,75359674,4077,47,53,2156,1921,1,62,37,63,37
3583,경인로15길,일식/수산물,8397411,230,125,56,125,105,-1,0,101,60,40
3584,경인로15길,닭/오리요리,65092916,2988,39,61,1834,1154,1,10,89,56,44
3585,경인로15길,커피점/카페,33407361,5313,40,60,3218,2095,4,56,40,42,58
3586,경인로31길,한식,694897795,22943,32,68,15118,7825,2,24,74,72,28
3587,경인로31길,중식,12635460,725,46,54,384,341,0,62,38,66,34
3588,경인로31길,패스트푸드점,72575749,2970,45,55,1627,1343,0,6,94,56,44
3589,경인로31길,닭/오리요리,84542487,3507,31,69,2419,1088,0,4,96,60,41
3590,경인로31길,커피점/카페,40338229,5880,43,57,3561,2319,8,40,52,62,38
3591,경인로31길,유흥주점,15557010,371,27,73,261,110,0,2,98,90,10
3592,경인로35길,한식,560642698,26123,20,80,19347,6776,2,62,36,64,36
3593,경인로35길,중식,15562003,1039,23,77,800,239,0,70,30,63,37
3594,경인로35길,일식/수산물,57392859,3037,1973,65,1973,1064,1,48,51,54,46
3595,경인로35길,분식,37697612,1415,36,64,1040,375,0,4,96,64,37
3596,경인로35길,패스트푸드점,117485886,4674,40,60,2834,1840,0,31,69,58,42
3597,경인로35길,닭/오리요리,12704409,500,31,69,352,148,0,9,91,48,52
3598,경인로35길,커피점/카페,19374143,2312,33,67,1558,754,2,70,28,35,65
3599,경인로35길,유흥주점,302008814,7564,30,70,4972,2592,2,5,93,69,31
3600,경인로47길,한식,1575645297,69925,23,77,55966,13959,0,41,59,64,36
3601,경인로47길,중식,74194164,4941,25,75,3621,1320,0,64,36,63,37
3602,경인로47길,일식/수산물,44216108,538,405,75,405,133,0,0,100,90,10
3603,경인로47길,분식,819633436,80551,24,76,63141,17410,5,33,62,58,42
3604,경인로47길,패스트푸드점,322737575,26921,27,73,19277,7644,2,45,53,58,43
3605,경인로47길,닭/오리요리,169216761,8476,33,67,5791,2685,0,19,81,58,42
3606,경인로47길,제과제빵떡케익,183508265,24145,18696,77,18696,5449,19,36,45,39,62
3607,경인로47길,커피점/카페,292223503,75392,26,74,56600,18792,12,57,31,47,53
3608,경인로47길,유흥주점,933835870,27311,32,68,18186,9125,0,0,100,66,34
3609,고척로21나길,한식,349198062,10913,73,73,7896,3017,2,40,58,68,32
3610,고척로21나길,분식,22427662,2762,71,71,2123,639,7,70,23,68,32
3611,고척로21나길,패스트푸드점,35241063,1822,59,59,1074,748,0,27,73,50,50
3612,고척로21나길,닭/오리요리,139856288,6428,55,55,3588,2840,-1,13,88,61,39
3613,고척로21나길,제과제빵떡케익,25794082,3276,31,69,2272,1004,16,41,43,42,59
3614,고척로21나길,유흥주점,52866560,434,58,58,260,174,-1,21,80,73,27
3615,고척로27길,한식,390227923,10094,33,67,6658,3436,1,33,66,59,41
3616,고척로27길,분식,11690570,1551,14,86,1332,219,0,51,49,68,32
3617,고척로27길,패스트푸드점,11614919,530,57,43,246,284,0,13,87,51,49
3618,고척로27길,닭/오리요리,26552128,1277,36,64,810,467,0,12,88,62,38
3619,고척로27길,제과제빵떡케익,21037421,2614,1947,74,1947,667,6,42,52,39,61
3620,고척로27길,커피점/카페,4097702,370,24,76,281,89,1,1,98,41,59
3621,고척로27길,유흥주점,36676584,1214,29,71,861,353,0,0,100,77,23
3622,고척로27다길,한식,106060201,4037,67,67,2684,1353,1,40,59,56,44
3623,고척로27다길,분식,28976971,4398,80,80,3785,613,5,48,47,36,64
3624,고척로27다길,제과제빵떡케익,8448155,446,23,77,348,98,0,49,51,10,91
3625,고척로27다길,커피점/카페,11109288,2378,92,92,2186,192,31,52,17,23,77
3626,고척로27다길,유흥주점,2971205,120,92,92,104,16,0,0,100,60,40
3627,고척로52길,한식,37015650,2968,19,81,2366,602,3,54,43,56,44
3628,고척로52길,닭/오리요리,508499,73,0,100,73,0,0,50,50,77,23
3629,고척로52길,커피점/카페,3583269,459,57,44,225,234,-1,72,29,50,50
3630,공원로6가길,한식,2417814544,51810,29,71,36669,15141,0,11,89,66,34
3631,공원로6가길,닭/오리요리,82882218,2456,22,79,1924,532,0,0,100,83,17
3632,공원로6가길,커피점/카페,141925631,18948,37,63,11988,6960,4,45,51,46,54
3633,공원로6가길,유흥주점,406843114,11383,27,74,7836,3547,-1,1,100,67,33
3634,구로동로15길,한식,49826611,2558,53,47,1791,767,3,30,67,64,36
3635,구로동로15길,중식,205614704,6872,39,61,4357,2515,0,45,55,60,41
3636,구로동로15길,커피점/카페,6519824,933,43,57,588,345,4,69,27,47,53
3637,구로동로15길,유흥주점,226706854,3041,38,63,1835,1206,0,27,73,94,7
3638,구로동로28길,한식,580440950,12626,29,71,9111,3515,2,40,58,67,33
3639,구로동로28길,중식,175056015,4645,33,67,3145,1500,5,39,56,63,37
3640,구로동로28길,분식,83365147,8630,33,67,6143,2487,15,47,38,66,34
